step,actor_loss,critic_loss
0,-0.0525265559745203,0.4496419099005039
1,-0.11368824930590074,0.3846328174484207
2,-0.17463206527323538,0.3238901971552174
3,-0.23580680523852837,0.273530034571588
4,-0.29809257359610203,0.2360477895179104
5,-0.36172960356776523,0.20360727680637908
6,-0.4269499311331519,0.17826982838171918
7,-0.4912464126645584,0.16503508555239127
8,-0.5519049068830721,0.15595580732399764
9,-0.608591020710509,0.1627357611853889
10,-0.6544811610462907,0.17345286723185166
11,-0.6890189212718952,0.1751569208849695
12,-0.7088395585882552,0.18710096572903082
13,-0.7169002742433713,0.19052869571088052
14,-0.7140753521448506,0.1817906975813581
15,-0.7040392545048523,0.1860492596642125
16,-0.6871549116774883,0.17469877512289217
17,-0.6661841328707898,0.1708053636571243
18,-0.6422570078144784,0.16410361163188797
19,-0.6193697170744457,0.1600978455391232
20,-0.5961871008048178,0.16010715023429534
21,-0.5731945609283439,0.15942141644903238
22,-0.5540701477694874,0.15690809716463544
23,-0.5377171895710563,0.1559854095722145
24,-0.5232208345659713,0.15996803553014904
25,-0.5142938424999002,0.1570339694941391
26,-0.5061241967292918,0.16341003695230386
27,-0.5033223344491649,0.16403485072970128
28,-0.502852645340605,0.16247685001853526
29,-0.5070154308539829,0.1641230065654103
30,-0.5116318647118863,0.16252612583822962
31,-0.5188132484609047,0.16089939753915095
32,-0.5285004673167876,0.16090620684154539
33,-0.5396283708131732,0.15654781837624696
34,-0.5521903088402019,0.15777095074743658
35,-0.5619202342455976,0.16117355214007775
36,-0.5725559448371313,0.15863087559930436
37,-0.5849443246673656,0.15877640393632614
38,-0.5925298742612966,0.16011440120041984
39,-0.6014470653013921,0.158476262881564
40,-0.6108256742377401,0.15633157009135987
41,-0.6149688317326197,0.16338964084253121
42,-0.6190047519687161,0.1651546662905527
43,-0.6202763693752804,0.15504736274055136
44,-0.6205551894222814,0.16278717728199335
45,-0.6162061272134953,0.15561901189675673
46,-0.6141305762657305,0.16016648557861968
47,-0.6099626543382739,0.16049632180883777
48,-0.608358877225287,0.15806496335728626
49,-0.6053316476177495,0.15455820604648318
50,-0.6033202083914129,0.15423021566469566
51,-0.6016595427360322,0.15664655419778473
52,-0.6000205737370607,0.15643000619684092
53,-0.5983393848300869,0.15865769069379404
54,-0.6001657396385623,0.15838508300369952
55,-0.5987956103760239,0.15806637381628927
56,-0.5991544669729691,0.15928458619875902
57,-0.6018012678095847,0.1576009714498588
58,-0.6029348788641309,0.15790399000135147
59,-0.603649698000326,0.15803957165877763
60,-0.6065016334918404,0.15446226066479354
61,-0.6103714093867743,0.15378821900515022
62,-0.6149254421756247,0.15224766189516514
63,-0.6191335621715702,0.1576735070535921
64,-0.622806723345607,0.15226203440474761
65,-0.62727930571146,0.1547189223178405
66,-0.6275191474603121,0.1589117712115851
67,-0.6328853743556951,0.15309619286638748
68,-0.633470882180269,0.15781388437005744
69,-0.636257664351221,0.1532654785045987
70,-0.6403756732438927,0.15114604180021968
71,-0.6393518908714254,0.1529895753028146
72,-0.6410221399588251,0.15186742518396673
73,-0.6405285083516878,0.15516820387725216
74,-0.6403717962380335,0.15352797335352292
75,-0.6422489862738028,0.1537987445933447
76,-0.6419812286113987,0.15063188547586176
77,-0.6398596150700271,0.15825441348754593
78,-0.6394496304883455,0.15506267664042095
79,-0.6376683516999848,0.1502464806357818
80,-0.6389832748738994,0.15343073809482585
81,-0.6422831605381426,0.1572651690117246
82,-0.6412575718351554,0.1506431844436006
83,-0.6399433819715068,0.1512222711855666
84,-0.6381672405415624,0.15460093684549023
85,-0.6344663000553183,0.1526241941028969
86,-0.6309472812945215,0.15173510052385827
87,-0.628467621530231,0.1493246644568842
88,-0.6263624126060616,0.1512660359866853
89,-0.6223103818863471,0.15459321745714333
90,-0.6237133305154332,0.15129446776486988
91,-0.6281221781723006,0.14686026268141816
92,-0.632642916823646,0.151501958844691
93,-0.6352080746105299,0.1487132508169287
94,-0.6368741002613485,0.15094229857410074
95,-0.6392756856787616,0.1431724969251135
96,-0.6478062306254139,0.1521444252068856
97,-0.65643063573495,0.14663455296180405
98,-0.6599789054788565,0.14744902122067002
99,-0.6688309636038968,0.1432660960458572
100,-0.681399072941812,0.15021041091828857
101,-0.6850615335830708,0.1446653782865773
102,-0.6837748954649423,0.1446668536044351
103,-0.6822163835956556,0.14804264508306147
104,-0.6787147479039666,0.1433945124408797
105,-0.6724605371876483,0.14643766622529847
106,-0.6704614018017581,0.14852925119737337
107,-0.6619984710343707,0.14250854208602684
108,-0.6612938525220905,0.13914023575416853
109,-0.6608262487705794,0.14222029128162883
110,-0.6563658932838695,0.14237920892664752
111,-0.6534568927424859,0.14339925402026557
112,-0.6514669133718205,0.14064453468265592
113,-0.6511675867709077,0.14632292622407872
114,-0.6490937048736112,0.14233418831721772
115,-0.6531936211161331,0.14217729364436807
116,-0.6558308512925897,0.13670944060927287
