step,actor_loss,critic_loss
0,-0.03752967311288447,0.36671890478362973
1,-0.10801860769687013,0.3097718547760968
2,-0.17797533887257477,0.2627346655736675
3,-0.24732510826440293,0.22631076090696683
4,-0.3167426500825787,0.1972642377086881
5,-0.3818678528549083,0.1864809423958562
6,-0.4437025757226269,0.1781146114465784
7,-0.4963001394655351,0.17711142615844191
8,-0.5395520373623433,0.18178053023855156
9,-0.5727758675311942,0.18631301806158512
10,-0.592560578431782,0.18989686716829424
11,-0.6020810208240313,0.19398714841892697
12,-0.5984319177352238,0.18878258906687997
13,-0.5890348931856016,0.18956351682463848
14,-0.5714542808085669,0.1807081500983394
15,-0.550757283270255,0.17793419837827035
16,-0.5249755794908877,0.17285235775729585
17,-0.4998670710530543,0.17294442599904342
18,-0.4782858170339952,0.16837758440663317
19,-0.4576619659688459,0.17259042429046387
20,-0.4411762650976001,0.17226478974142329
21,-0.42930308848929494,0.1715042086346803
22,-0.4222808335818679,0.17255816256535686
23,-0.4207474315470832,0.17218572806838695
24,-0.42164775570611746,0.16716009596269946
25,-0.42739993455358255,0.17299494811663843
26,-0.4356861863743581,0.16698033928288541
27,-0.44635976287406887,0.1668614824931001
28,-0.4596728828626713,0.1636286055983703
29,-0.47242038917636936,0.1649758560739873
30,-0.4852981382764639,0.16308285603466688
31,-0.49668453788095845,0.16117236577572142
32,-0.5091945561713316,0.161361791236196
33,-0.5178563194494752,0.16065631297304184
34,-0.5226502963863433,0.16335481959283743
35,-0.5270244894949871,0.15803245723715137
36,-0.5264848664509794,0.15851653766934382
37,-0.5243836739246255,0.15807467775537412
38,-0.5208320341304892,0.15760528419315753
39,-0.5156634914661711,0.15848629508487236
40,-0.5085088755436631,0.1577634442717838
41,-0.5036358520150325,0.15851183294125937
42,-0.499154231367422,0.15505354409839261
43,-0.49565633085398914,0.15126550619689144
44,-0.4913925874536078,0.15712388026343643
45,-0.49010188197284843,0.15431882218054083
46,-0.4911929276356474,0.1527118316019669
47,-0.4898606080931245,0.1526121607937028
48,-0.4926211873134288,0.15231669214638527
49,-0.4935924385476389,0.15188986284893413
50,-0.4979403338650062,0.15165740407550737
51,-0.49978293610483454,0.14961335226669153
52,-0.5039404798348021,0.1502435077770817
53,-0.506147883087259,0.14631132389893575
54,-0.5105038429801592,0.14647834936648718
55,-0.5131896482200808,0.1484886976807866
56,-0.5199189513080649,0.14636735823717997
57,-0.5258535879057831,0.1504294592679341
58,-0.5334192564146324,0.1437273896147502
59,-0.5329821836490435,0.14132890750976423
60,-0.5333328419162955,0.14378600692182072
61,-0.5335828217418144,0.1425009911476246
62,-0.5304142697088204,0.1414828905416657
63,-0.527103856616206,0.13768838546163856
64,-0.5238630963240926,0.14245595104790326
65,-0.5239004398082758,0.14061765280888744
66,-0.5209622722787994,0.13678757430451347
67,-0.523191491328491,0.13445439916751806
68,-0.5222518919617953,0.13659664049694475
69,-0.5193683128339692,0.13006437277756927
70,-0.5211393490312042,0.1322509510649964
71,-0.5202826514079073,0.13468268117314994
