step,actor_loss,critic_loss
0,-0.03838526733545125,0.35276397572964263
1,-0.10964434026210448,0.29837192201416185
2,-0.18025082723824654,0.2559982571813118
3,-0.25069022980052524,0.22106056456617212
4,-0.31945454422554775,0.1984683214976041
5,-0.38593329614172767,0.18540503391425434
6,-0.44693399450647653,0.17810375663367944
7,-0.5002088916301445,0.18101591393263725
8,-0.5435329145137716,0.18505867507866255
9,-0.5774609343702028,0.19059258578774096
10,-0.5942552717521463,0.1947311012849307
11,-0.5996073474408712,0.19367905589675005
12,-0.5955523515605711,0.1922546565739623
13,-0.5847491006224412,0.1884426516622752
14,-0.5662893236673621,0.18103724395014964
15,-0.5455354554115368,0.1785896890224372
16,-0.5194322841095806,0.17350947731167057
17,-0.49597224969536213,0.1745500474267382
18,-0.4715570400142288,0.17197426656296766
19,-0.44875287599500263,0.16942580515805022
20,-0.43103293400454123,0.16791028884509424
21,-0.4158707552057969,0.1698553489755305
22,-0.4061667964455339,0.17442078232287403
23,-0.40071596647427576,0.17402214470098204
24,-0.4013055562161086,0.1729582908503821
25,-0.40536609646355193,0.17002378883569236
26,-0.4128908565183511,0.16754741250174382
27,-0.4234627303488769,0.16284361695574412
28,-0.4344603901361024,0.1664843106000327
29,-0.44714761398901426,0.1602342688230519
30,-0.4597627423466365,0.15969339790243386
31,-0.47319014644066587,0.1584861705230869
32,-0.48568293888149777,0.15966127838467473
33,-0.4966273071702719,0.15677521560217192
34,-0.5049781543545514,0.16229212017851138
35,-0.5103736727093813,0.15893052490098042
36,-0.512476922747193,0.15695223761121874
37,-0.5123471964573979,0.15796777262277378
38,-0.5096294256823131,0.15428169448415022
39,-0.5064111678497317,0.1545553494592083
40,-0.5009688480473193,0.1565342553084323
41,-0.4953603695921387,0.15172299106714165
42,-0.4902384375276131,0.15128246444598872
43,-0.4870618748354736,0.14986124729973932
44,-0.48472156993086885,0.14836457791022156
45,-0.48353864160532056,0.14632695801209578
46,-0.4835204899765718,0.1502906710587301
47,-0.4844644446977734,0.14639046622200053
48,-0.48608441031006167,0.14848016746085274
49,-0.48844048390427336,0.1426450732190175
50,-0.49490267504867014,0.14835747245829917
51,-0.4995884073301814,0.1459022290856295
52,-0.507292749056907,0.14711829793236925
53,-0.5127373746338153,0.14370205377745107
54,-0.5185803290273212,0.1485662382798594
55,-0.5263973625270995,0.14351337170593248
56,-0.5283933431584587,0.1445389318924801
57,-0.5301050196082757,0.14090580995318464
58,-0.5321789595379036,0.13906489708393824
59,-0.5325885286438377,0.13779279099403247
60,-0.5323381898318587,0.13778452812297082
61,-0.5325758342360805,0.1396788455501389
62,-0.5317058065359773,0.13365907524421744
63,-0.5328782280119342,0.13567076468375358
64,-0.5353052187360654,0.13410983715680536
65,-0.5302987927358223,0.13407509261088013
66,-0.5275421961877718,0.13152498963754822
67,-0.5291550734847943,0.12826964239531014
68,-0.5278346764191645,0.13055177666627407
69,-0.5316587573719179,0.12700871304916267
70,-0.5326913190269835,0.12823589559669607
