step,actor_loss,critic_loss
0,-0.03836408640836439,0.3488571577971016
1,-0.1096649821436153,0.2983899860766238
2,-0.1802761631834619,0.2529919583755041
3,-0.25066302683962355,0.22152717662235522
4,-0.3201286483337718,0.20010017691961832
5,-0.38621405346129495,0.18326581737998313
6,-0.4464530508448011,0.17844720219809945
7,-0.5001656037530673,0.18110878437916933
8,-0.5438371721981341,0.1842100648190801
9,-0.5750342305112615,0.1904756679933839
10,-0.5936444040967089,0.19549167910537957
11,-0.5991944769274937,0.1943494986159845
12,-0.5944047864983714,0.19022196770707994
13,-0.5844428534889362,0.18634249891824758
14,-0.5651366855311732,0.1813628415655658
15,-0.5438070414754556,0.17907789831327542
16,-0.5200839259717551,0.1717796821531566
17,-0.49565069429049047,0.17338402174631665
18,-0.4743912120082178,0.16874359013594215
19,-0.4546882189981494,0.17111824125352806
20,-0.43641251383346874,0.17026934958615386
21,-0.424102256845314,0.17246140213569597
22,-0.4170003429660136,0.1701391485288728
23,-0.41242281882243403,0.1691332280828265
24,-0.41288586697324525,0.17291043471018203
25,-0.41735423361482926,0.17126728013558323
26,-0.4245653896304836,0.1679548977347408
27,-0.4349099047252545,0.16704382852455413
28,-0.4469824940969066,0.1611537273131175
29,-0.4588556199188688,0.16191631649268856
30,-0.4720324422442871,0.15763504042701304
31,-0.4845834943893638,0.15745617406379686
32,-0.4941570421069842,0.15873664436653384
33,-0.5018419329974064,0.16077555074003075
34,-0.5063581438555607,0.15903733026425293
35,-0.5085205488599747,0.1573203655546881
36,-0.5099466234907282,0.15818862048104088
37,-0.5088903426173756,0.15616533949385308
38,-0.5083548583312998,0.15679898586445612
39,-0.5062158199267919,0.15470966152594479
40,-0.5037113027544914,0.1554250998535511
41,-0.4999353447483136,0.155057586998418
42,-0.4962870369250442,0.15234452036303395
43,-0.4929683245197742,0.14842047643572306
44,-0.4884128398091485,0.14830704415528684
45,-0.48546676423260027,0.15372709391623793
46,-0.4842723196402579,0.14760331150271214
47,-0.4854269855492117,0.14968292907754577
48,-0.4882035902494943,0.1450415807285897
49,-0.4932650648637124,0.14871881784638372
50,-0.4977530316781569,0.14550312769911034
51,-0.5028159748330776,0.1443889445663887
52,-0.5073403322671051,0.1436505875889173
53,-0.5107002280381405,0.14224581074934464
54,-0.5181614265608521,0.14576265949173484
55,-0.524678136376699,0.13899825481739442
56,-0.5287560023972586,0.1434994034763095
57,-0.5312607944741298,0.13959751279331567
58,-0.5311810917953349,0.1381596198878034
59,-0.530214701385951,0.13803615276166686
60,-0.5333212932104008,0.13608937047586347
61,-0.5320510051929784,0.13099597358373355
62,-0.5342304752029465,0.13653856496590094
63,-0.5336293730117406,0.13701475725807016
64,-0.5332356663938485,0.130430671518474
65,-0.5375194708700379,0.13211446623900697
66,-0.5403836777727533,0.12953732270601498
67,-0.54185345735502,0.1298050993608245
68,-0.5438560271768864,0.12785467664301534
69,-0.5490455716259997,0.12453428618601259
70,-0.5475868901723088,0.12382461556501158
71,-0.5436675946591866,0.12621795981092465
72,-0.5332377504448051,0.12290348811845653
73,-0.5342646721256317,0.12110049220240443
74,-0.5240993811989043,0.12041334727894261
75,-0.5238480396371674,0.11540990081199043
76,-0.5201031853115159,0.11779258568047593
77,-0.5279835424225403,0.11986920551600831
78,-0.534048886085192,0.11813355130198562
79,-0.5457620216987971,0.12091325455841603
80,-0.5518869484673609,0.11063465026032229
81,-0.5566618291873828,0.111645708925177
82,-0.5599228664099865,0.11260099932193715
83,-0.5593750106419333,0.10852188745720881
84,-0.5534884287150674,0.1066806043786994
85,-0.5442687243269031,0.10518388163004887
86,-0.5408028402655118,0.10571694836064285
87,-0.5433957702303683,0.1039672496197623
88,-0.5421805801411946,0.10266453660960219
89,-0.5532119828235834,0.10473671115851038
90,-0.5526056613042746,0.10366601426432534
91,-0.5683808763136428,0.09993890944146194
92,-0.5737925399706731,0.09964572670632396
93,-0.5749999292908795,0.09906376941763399
94,-0.5648696190830114,0.09330539221692646
95,-0.5776079059573422,0.09765979963483393
96,-0.5669216196386868,0.09726900152437391
97,-0.5684888020946014,0.09355305936214692
98,-0.5616250884355289,0.08916536059800842
99,-0.5529719750761306,0.0904521119702716
100,-0.5585573573239083,0.08868404049533885
101,-0.563034585402016,0.09004545006315909
102,-0.5602895090693153,0.08663682577017762
103,-0.5759086120517851,0.08744215724739138
104,-0.5781692287787612,0.08645995227029646
105,-0.5896814666520694,0.08474794399561479
106,-0.5997437081079477,0.08637668132668216
107,-0.5902859769545203,0.08944045245685142
108,-0.5951089577467962,0.08462166523596533
109,-0.5821998679553432,0.07732154450636489
110,-0.581866318602233,0.07964116343819931
111,-0.5787804515335286,0.08427266894308097
112,-0.5833374249320404,0.08243309565892488
113,-0.5942858053886402,0.08200263992418844
114,-0.614455412085434,0.07752464674814032
115,-0.6177332720630901,0.0779216312210296
116,-0.6076904216008591,0.07874700320942177
117,-0.6061921617436463,0.07586204699717004
118,-0.5935672326532337,0.07905668076585978
119,-0.5866146392083039,0.06993890082538734
120,-0.5898863090769276,0.07432527351597473
121,-0.5870718892046045,0.07448656184475681
122,-0.5915956058679885,0.07361111932937629
123,-0.6092892549444917,0.07729062130905687
124,-0.6095717042838442,0.06969995968660908
125,-0.6242598425630799,0.0707411803054955
126,-0.5962531786069831,0.06998687294014082
127,-0.5990248845054871,0.06959058096325255
128,-0.5854407498902781,0.06961665904998235
129,-0.5879978084208224,0.07012896721816368
130,-0.5918409272222609,0.07645392360238203
131,-0.606817563561657,0.07071961573938726
132,-0.6024327857543198,0.07687885961795105
133,-0.6143819217864522,0.06758849714056804
134,-0.6075920172453981,0.07178280611614432
135,-0.6025365868502751,0.06892067774126551
136,-0.5870504695325651,0.07279802242932239
137,-0.5870704315024968,0.07014555948318892
138,-0.592687451344279,0.07359245969324726
139,-0.60445060182444,0.07190097114009279
140,-0.606307793464442,0.06676182107290667
141,-0.6124667922573737,0.07061000060938184
142,-0.6226493635263118,0.07364649611570413
143,-0.6067238695412611,0.06899020278463074
144,-0.608616578893005,0.06770400924723621
145,-0.6051443542032586,0.07215211972904198
146,-0.608052557787191,0.06768311010158969
147,-0.6165530096181759,0.0704858546744187
148,-0.6391348562540446,0.06424676019594411
149,-0.642591424968114,0.06384795903952577
150,-0.6559052348323957,0.06593423131780149
151,-0.6444389623243983,0.07037064248413573
152,-0.6384040941558808,0.06874260781880887
153,-0.6384883849347647,0.06647315224883674
154,-0.634493401210026,0.06792918602464616
155,-0.63325155717542,0.06864325659103962
156,-0.6480524229950756,0.06829440712860374
157,-0.6556991299322825,0.0662927554955475
158,-0.6529439614594484,0.06615002073538723
159,-0.6501464600031924,0.06664513354216012
160,-0.6636627733118473,0.06319464877392966
