step,actor_loss,critic_loss
0,-0.040298278224868304,0.39041734824761365
1,-0.11216576456265764,0.32525234483424087
2,-0.1840815611573664,0.26293048652444795
3,-0.2557076650982174,0.21973154089801172
4,-0.32778434301937226,0.18211979543204565
5,-0.39882879058494164,0.15844354836691354
6,-0.46606395678609924,0.14403437810239902
7,-0.526998748108239,0.1420271841406007
8,-0.5830949870018403,0.1396461427549865
9,-0.6281059226735294,0.14629974072333637
10,-0.6613450302109989,0.1531039646941168
11,-0.6804418584215048,0.15520594129072646
12,-0.6875695682756812,0.15571535655264762
13,-0.6845350494287069,0.1553058487395554
14,-0.6747110401412555,0.1548941987861714
15,-0.6564435215046118,0.15041664495049364
16,-0.6343351663036393,0.14203514379560148
17,-0.6079588133016621,0.1343787113044888
18,-0.582660385171752,0.13457589922329788
19,-0.5556780839993887,0.13403872087307195
20,-0.5318662774690474,0.13384502198534373
21,-0.5125612161720281,0.1348339774058856
22,-0.4944405067664503,0.13877228657030766
23,-0.4833499354991682,0.13707052763991362
24,-0.4761048921548453,0.137208817700001
25,-0.473454962213047,0.13992194471282554
26,-0.47588111149389334,0.14021619317729764
27,-0.48333731584162165,0.13304551279141696
28,-0.49333060137629253,0.13743048838317318
29,-0.5044852572338546,0.13649872833343205
30,-0.5186069127743217,0.1349068405344007
31,-0.5331804606429481,0.12855951623897294
32,-0.5463138012334969,0.13244174503622352
33,-0.5619657768703229,0.13041105715786094
34,-0.5753912818872577,0.1289272522373762
35,-0.5865616941814991,0.1264701303730775
36,-0.5970110038705069,0.12610564218723835
37,-0.6008138685551214,0.12992753630975457
38,-0.6044024486771562,0.1314738004686449
39,-0.6007713720338392,0.13198315365470484
40,-0.5985747746547888,0.1306739368349856
41,-0.594319054564306,0.12204369156337579
42,-0.5907440279589344,0.12551500741167002
43,-0.5818375147118047,0.1252700415396653
44,-0.5755339921884388,0.12894203076842484
45,-0.570386996459358,0.12256839958476144
46,-0.566450908456054,0.12334919828232843
47,-0.5658997609738645,0.12603592763972893
48,-0.5646608046911201,0.12612463990615397
49,-0.5672563503747561,0.12134819578593788
50,-0.5697351838483666,0.12374948759044235
51,-0.5732375406771826,0.12326694811358546
